tick,pitch,yaw,steamid,name,label
50596,-0.25749207,-94.816475,76561199469944110,3jatt_,0
50597,-0.25749207,-94.84497,76561199469944110,3jatt_,0
50598,-0.25749207,-94.85939,76561199469944110,3jatt_,0
50599,-0.24307251,-94.87347,76561199469944110,3jatt_,0
50600,-0.24307251,-94.887886,76561199469944110,3jatt_,0
50601,-0.22865295,-94.902306,76561199469944110,3jatt_,0
50602,-0.22865295,-94.91638,76561199469944110,3jatt_,0
50603,-0.22865295,-94.91638,76561199469944110,3jatt_,0
50604,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50605,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50606,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50607,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50608,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50609,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50610,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50611,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50612,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50613,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50614,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50615,-0.21456909,-94.9308,76561199469944110,3jatt_,0
50616,-0.21456909,-94.94522,76561199469944110,3jatt_,0
50617,-0.2001648,-94.9593,76561199469944110,3jatt_,0
50618,-0.2001648,-94.97372,76561199469944110,3jatt_,0
50619,-0.2001648,-94.98814,76561199469944110,3jatt_,0
50620,-0.2001648,-94.98814,76561199469944110,3jatt_,0
50621,-0.2001648,-94.98814,76561199469944110,3jatt_,0
50622,-0.18572998,-95.05955,76561199469944110,3jatt_,0
50623,-0.27157593,-95.274124,76561199469944110,3jatt_,0
50624,-0.4432373,-95.48836,76561199469944110,3jatt_,0
50625,-0.6148987,-95.717354,76561199469944110,3jatt_,0
50626,-0.77212524,-95.91751,76561199469944110,3jatt_,0
50627,-0.88645935,-96.06068,76561199469944110,3jatt_,0
50628,-0.95822144,-96.175,76561199469944110,3jatt_,0
50629,-1.1010437,-96.46099,76561199469944110,3jatt_,0
50630,-1.1868591,-96.66115,76561199469944110,3jatt_,0
50631,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50632,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50633,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50634,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50635,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50636,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50637,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50638,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50639,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50640,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50641,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50642,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50643,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50644,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50645,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50646,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50647,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50648,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50649,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50650,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50651,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50652,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50653,-1.1868591,-96.67557,76561199469944110,3jatt_,0
50654,-1.115448,-96.317825,76561199469944110,3jatt_,0
50655,-1.0151978,-96.175,76561199469944110,3jatt_,0
50656,-0.8150482,-96.01776,76561199469944110,3jatt_,0
50657,-0.58639526,-95.93193,76561199469944110,3jatt_,0
50658,-0.27157593,-95.874596,76561199469944110,3jatt_,0
50659,0.042907715,-95.83168,76561199469944110,3jatt_,0
50660,0.2001648,-95.803185,76561199469944110,3jatt_,0
50661,0.52905273,-95.76027,76561199469944110,3jatt_,0
50662,0.8438873,-95.702934,76561199469944110,3jatt_,0
50663,1.1868591,-95.58861,76561199469944110,3jatt_,0
50664,1.3585205,-95.5172,76561199469944110,3jatt_,0
50665,1.687439,-95.345535,76561199469944110,3jatt_,0
50666,1.9449158,-95.18829,76561199469944110,3jatt_,0
50667,2.173584,-95.03105,76561199469944110,3jatt_,0
50668,2.3023224,-94.97372,76561199469944110,3jatt_,0
50669,2.4025726,-94.97372,76561199469944110,3jatt_,0
50670,2.4025726,-94.97372,76561199469944110,3jatt_,0
50671,2.4166565,-94.97372,76561199469944110,3jatt_,0
50672,2.4454956,-94.97372,76561199469944110,3jatt_,0
50673,2.4454956,-94.97372,76561199469944110,3jatt_,0
50674,2.4454956,-94.9593,76561199469944110,3jatt_,0
50675,2.4454956,-94.9308,76561199469944110,3jatt_,0
50676,2.4454956,-94.85939,76561199469944110,3jatt_,0
50677,2.4739838,-94.630394,76561199469944110,3jatt_,0
50678,2.5169067,-94.40174,76561199469944110,3jatt_,0
50679,2.5598145,-94.31591,76561199469944110,3jatt_,0
50680,2.5598145,-94.31591,76561199469944110,3jatt_,0
50681,2.5598145,-94.31591,76561199469944110,3jatt_,0
50682,2.5598145,-94.31591,76561199469944110,3jatt_,0
50683,2.5598145,-94.31591,76561199469944110,3jatt_,0
50684,2.5598145,-94.31591,76561199469944110,3jatt_,0
50685,2.5598145,-94.31591,76561199469944110,3jatt_,0
50686,2.5598145,-94.31591,76561199469944110,3jatt_,0
50687,2.5598145,-94.31591,76561199469944110,3jatt_,0
