tick,pitch,yaw,steamid,name,label,weapon_name,weapon_type
37049,3.2354736,11.013458,76561198105396621,noobkiller777,1,m4a1,rifle
37050,3.697586,11.75296,76561198105396621,noobkiller777,1,m4a1,rifle
37051,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37052,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37053,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37054,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37055,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37056,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37057,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37058,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37059,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37060,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37061,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37062,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37063,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37064,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37065,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37066,3.8826294,11.938019,76561198105396621,noobkiller777,1,m4a1,rifle
37067,3.8826294,12.769897,76561198105396621,noobkiller777,1,m4a1,rifle
37068,3.9749908,14.248932,76561198105396621,noobkiller777,1,m4a1,rifle
37069,3.9749908,16.190414,76561198105396621,noobkiller777,1,m4a1,rifle
37070,3.6052246,18.593674,76561198105396621,noobkiller777,1,m4a1,rifle
37071,3.3278198,19.795654,76561198105396621,noobkiller777,1,m4a1,rifle
37072,2.7733612,22.383957,76561198105396621,noobkiller777,1,m4a1,rifle
37073,2.1261902,24.97226,76561198105396621,noobkiller777,1,m4a1,rifle
37074,1.3866882,27.006104,76561198105396621,noobkiller777,1,m4a1,rifle
37075,0.83187866,28.485138,76561198105396621,noobkiller777,1,m4a1,rifle
37076,0.09234619,29.871826,76561198105396621,noobkiller777,1,m4a1,rifle
37077,-0.36975098,31.166153,76561198105396621,noobkiller777,1,m4a1,rifle
37078,-0.7395172,32.090378,76561198105396621,noobkiller777,1,m4a1,rifle
37079,-1.016922,32.367783,76561198105396621,noobkiller777,1,m4a1,rifle
37080,-1.016922,32.367783,76561198105396621,noobkiller777,1,m4a1,rifle
37081,-1.016922,32.367783,76561198105396621,noobkiller777,1,m4a1,rifle
37082,-1.016922,32.367783,76561198105396621,noobkiller777,1,m4a1,rifle
37083,-1.016922,32.367783,76561198105396621,noobkiller777,1,m4a1,rifle
37084,-1.016922,32.367783,76561198105396621,noobkiller777,1,m4a1,rifle
37085,-1.016922,32.367783,76561198105396621,noobkiller777,1,m4a1,rifle
37086,-1.016922,32.367783,76561198105396621,noobkiller777,1,m4a1,rifle
37087,-1.016922,32.367783,76561198105396621,noobkiller777,1,m4a1,rifle
37088,-1.016922,32.460144,76561198105396621,noobkiller777,1,m4a1,rifle
